created_at,full_text,username,label_UK
Mon Feb 26 14:36:05 +0000 2024,@tanyarlfes Cewe yg blm nikahÃÂ² suka dijulidin disebut perawan tua ga laku dll.,slythryoongs,UK_misogyny
Mon Feb 26 08:57:59 +0000 2024,@sethrash666 sus shit aside but those yakali di real life cewe secakep itu ga laku laku https://t.co/gKS9SD8Of8,laryssyarrow,UK_misogyny
Mon Feb 26 07:52:20 +0000 2024,@sethrash666 Masa iya cewe se high itu ga laku di real life kalo beneran ya mesti ada something wrong.,nbdyknwswhr,UK_misogyny
Mon Feb 26 07:50:05 +0000 2024,@mordhwns @sethrash666 Bener gue juga mikir gitu Masa sih cewe kayak gitu ga laku di RL? Kalau beneran ga laku apakah ada kekurangan yang begitu besar yang bikin orang ga minat?,hezmaan,UK_misogyny
Mon Feb 26 07:46:15 +0000 2024,@primawansatrio Masa iya si cewe se high itu ga laku di real life? Kalo beneran ya lu semua harus hati-hati pasti ada something wrong wkwkwkkw,nbdyknwswhr,UK_misogyny
Mon Feb 26 07:29:19 +0000 2024,Ada cewe spek gini ga laku aja udah aneh.. apalagi minta isi form biodata pulak... ,basalemax,UK_misogyny
Mon Feb 26 07:11:51 +0000 2024,@sethrash666 Lagian masa iya cewe begitu ga laku di rl,kentang_kuning_,UK_misogyny
Mon Feb 26 05:39:13 +0000 2024,lagian cewe kayak gitu gamungkin banget ga laku di real life bejirlah kolektor data pribadi ,DariTadi_,UK_misogyny
Mon Feb 26 03:20:15 +0000 2024,@sethrash666 sus bgt si prima tu bro apa iya cewe kek gitu bener ga laku di real life smpe desperate dn dijodohin via twitter? apa jgn jgn dia kmpulin data org cuma buat scam dan proyek pribadi dia tanpa konsen? tapi seperti biasa +62 tu orgnya suka hal instan dn suka berkhayal,mordhwns,UK_misogyny
Sun Feb 25 08:14:41 +0000 2024,@katyadunz @VindhTR Loh mba nya aja di twitt awal blg si cewe perawan karna ga laku loh? Kalo laku terus suruh itu cewe ngewe gitu? https://t.co/JvxvSHFy4B,Tampan6666,UK_misogyny
Sun Feb 25 02:10:39 +0000 2024,@kekocakandunia dan plotwist ya ternyata si cwo cuma mau bales dendam karna skait ati uda di maki sm keluarga si cewe ahirnya si cwe sampe sekarang ga laku alias jd janda lumayan uda lama,geminisengke,UK_misogyny
Sat Feb 24 23:35:34 +0000 2024,Emgnya cewe idol kalo ngaku punya pacar ga laku apa gmn? Apa gunanya td dari awal dua2nya keluar agensi malah berakhir pura2,yicchun,UK_misogyny
Sat Feb 24 08:05:37 +0000 2024,@VindhTR Krna kalimat mba itu bisa dianggap bener sm cewe polos yg baca sama aja menormalisasi sex bebas lo perawan = ga laku lo udh ga perawan = laku abissss Nyampe ga si nalarnya?,mtynvl91,UK_misogyny
Sat Feb 24 00:53:51 +0000 2024,@thicgvrl @tanyarlfes orang ga laku ma biasanya begitu kak wkwkw gabakalan ada cowo yang mau sama modelan cewe kaya gitu,estelleastrom,UK_misogyny
Fri Feb 23 16:30:16 +0000 2024,@convomfs Tp org kan macem2 nderr ini ga bahas cantik engga ya. Tp kalo mereka up foto bisa self love bisa cari mangsa atau pengen ajaa gitu. Kalo org jrg up foto bisa karena udh laku malu ga butuh validasi atau gamau jd dosa jariyah dia kalo di ss org lain. Semua cewe cantik nderr.,cutehatred,
Thu Feb 22 12:41:17 +0000 2024,@jembermfs Waktu itu di Discuss pernah ada pacaran sampe dempetan ga wajak di lesehan tiduran di paha cewe. Ini guna cctv juga Yup langsung teguran. jangan takut tempat usaha ga laku kalo cuma buat negur gini. Kita punya tempat juga punya rules.,noturtypebtch,UK_misogyny
Mon Feb 19 09:07:28 +0000 2024, Kok kamu gabisa jadi kayak temen2mu sih. Ga bisa gitu punya nilai sebagus mereka? (Padahal ipk w 3.69) Cewe kayak kamu pasti gaakan laku krn keras kepala. Dandanannya juga kayak laki2 Gaji segitu mana bisa idup? Cari aja tempat lain Perempuam itu gausah kerja ngoyoh ,rkive998,
Mon Feb 19 02:52:34 +0000 2024,gw dh berapa kali nyuruh tmn kantor gw buat putus tp dasar tuh cewe jg babo dia malah blg klo gw putus gw masih laku ga ya?(Krn dia udah umur 35) gw lgsg jawab MASIH LO CANTIK WOY!! DAN LO BLM TAU KRN BLM COBA!! TP KALO GA ADA JG GA MASALAH HARUSNYA!! yaa ttp aja ga didenger,lilacmachiato,
Sat Feb 17 17:30:33 +0000 2024,Gw masuk tipe apa ya ngewe ga pernah mainin cewe ga pernah (ga laku) Dan bukan homoseksual juga,rzlhmdfz,UK_misogyny
Sat Feb 17 02:48:29 +0000 2024,prinsip gue gamau merusak dan dirusak hubungannya tenang aja gue bukan cewe gila yg obsesi sama cowo dia main belakang atau udh gamau sama gue yaudah loss kaya ga laku aja,awwgill,UK_misogyny
Thu Feb 15 15:50:25 +0000 2024,gemes bgt sama cewe yang terang-terangan suka jadi selingkuhan why u act like idiot and ga laku at the same time ,ajraaw,UK_misogyny
Thu Feb 15 12:25:12 +0000 2024,@beattheordinary @bumblesupremacy @brewoknyareza Cupu gais ternyata. deact akun. Sok keras twit pake kata kasar. Bikin akun x buat pelarian aslinya cm cewe ga laku di RL,Eddplaski69,UK_misogyny
Tue Feb 13 15:32:25 +0000 2024,bukan tingkah laku sih tapi ilfeel sama yang ngeremehin pendidikan hehe sorry ya tapi pendidikan itu penting. cewe mana yang mau sama cowo yang ga mentingin pendidikan,rossieposyy,
Fri Feb 02 11:06:39 +0000 2024,@convomfs Cuman laki laki yg gapunya modal yg gapunya usaha yg punya pikiran kek gini why? Gue s2 buktinya gue laku laki gue ttp mau sama gue malah dia bantuin gue buat lulus s2. Sumpah dah napa sih cowo tuh gamau disaingin cewe kenapa ga bareng bareng berkembangnya,yejinlie,
Fri Feb 02 10:33:51 +0000 2024,@convomfs Dikira hidup cewe tuh cuma buat muasin lakiÃÂ² kah? serba salah deh jadi cewe ga berpendidikan di injekÃÂ² yang ngejar pendidikan malah dianggep ga laku huuu,imtoospaicy,UK_misogyny
Fri Feb 02 08:21:53 +0000 2024,@knamjja @lunemfs Jadi cewe ko murahan banget sampe gatal ke pacar orang. Ga laku kah dia sama cowo jomblo. Oh iya yang jomblo mah milihnya cewe mahal bukan cewe gatal ups.,urhyekyo,UK_misogyny
Fri Feb 02 07:29:44 +0000 2024,@vial0ve Biasanya faker kl ga cowo jelek yg miskin kl ga ya cewe jelek yg miskin ga laku kl jual diri sendiri.,hotCatDadd,UK_misogyny
Fri Feb 02 06:42:33 +0000 2024,@tanyakanrl Bersyukur sih masih ada cewe yang suka banyak yg straight ga laku. Sarannya putusin tuh cowo taubat,AmbarChoirunni1,UK_misogyny
Wed Jan 31 04:43:54 +0000 2024,@convomfs ga masalah sih buat gua alasan gua nikah sama cewe itu ga cuma soal muka dan badan. Soal karakter pemikiran etika tingkah laku obrolan. Selama cocok dengan diri gua ya kenapa engga. Toh semua punya kekurangan.,minoraintmajor,
Tue Jan 30 12:52:32 +0000 2024,Curhat dikit! Aku prnah di chat KAMU GA LAKU YA KALO GA DEKETIN COWO ORANG . Loh??? Pdhal dsni tu cowo ny dia yg ngebet amjinx spontan aku jwb MBA KALAH CANTIK YA DARI AKU? MAKANYA ITU COWO NY JADI KEGATELAN KE CEWE LAEN. TOLONG LAEN KALI KANDANGIN YA . cok aku mangkel,nfrdsa,UK_misogyny
Tue Jan 30 11:28:32 +0000 2024,Emang kadang di dunia ini ada org tolol narsistik ga punya otak yg kelakuannya kek setan padahal itu cewe gatel jelek banget dijual di app bo pun paling ga laku,lilinislinda,UK_misogyny
Mon Jan 29 22:31:26 +0000 2024,@sbyfess Alsn gw bnci hdp diindo. Jdi cewe tu serba slh. Nikah muda diftnah hamidun nikah lama diblang ga laku prawan tua jdi IRT dikata leha2 dirumah gmw bntu ekonomi kluarga jdi pekerja diblng ksian anak suami gkeurus. Maunya apa si ngntot salah mulu pantek,mwjajann,UK_misogyny
Mon Jan 29 11:26:58 +0000 2024,: kamu ini sebenarnya klo ganteng pasti laku tp Allah downgrade in visualnya biar cewe ga baper iya deh sipaling mantan terbanyak,reversecorpsy,
Sun Jan 28 16:15:15 +0000 2024,@atracsi cewe mah biasanya ga laku,K0NY0LU,UK_misogyny
Sat Jan 27 08:46:19 +0000 2024,DI TENGAH KARNA GWE JD CEWE GA LAKU ANJIRRRRR ,slytherinlil,UK_misogyny
Sat Jan 27 01:59:10 +0000 2024,dibuat bingung dgn tingkah laku cewe barunya padahal gue ga ngapa ngapain,piciyya,
Fri Jan 26 17:06:08 +0000 2024,kalo mo live live aja kak. gausah gatal nyapaÃÂ² cowok orang sambil senyumÃÂ² gajelas dg suara mengkek iyuh jijik bgt gamau benci tapi sumpah ya baru kali ini sebenci dan sejijik ini sama cewe. padahal dia cantik tapi keknya ga laku si makanya cowo orang pun dia mau WKWK,yulyfadiahaya,UK_misogyny
Fri Jan 26 16:39:10 +0000 2024,Tapi emang sih slot cewek selalu cepet laku Taktiknya buat calon member yg emg kepengen masuk gsp klo slot cewe ny ga ada tp adanya slot cowo gpp masuk aja jd cowok sambil nunggu slot cewek pas kosong langsung ganchar ,takeruxxsato,
Fri Jan 26 12:20:12 +0000 2024,@convomf no.2 gue kesinggung. klopun cewe ga laku knp dia harus pasrah dpet suami cwo sisa ato bekas?? like why?? gue pribadi kalo misal makin tua gada yg deketin gue sih no big deal ga usah nikah. knp harus nurunin standar &amp; terima yg sisa ?? i can live alone without husband !,heerami_truffle,UK_misogyny
Fri Jan 26 12:04:42 +0000 2024,Faktanya cewe lebih suka cowo mokondo kok. Buktinya?? Niiih... Yg bermodal malah ga laku malah seringkali dapat jawaban aku harus suka duluan kalo gasuka ya ga mau ,ChitatoBeef,UK_misogyny
Fri Jan 26 06:46:03 +0000 2024,@feedemady Cewek skrg kan milihnya bkn fisik yg penting sayang dan dompet tebel krna yg ganteng pada gay pada open minded pula ga bsa jga privasi jdi yg ganteng dh ga laku lgi sma cewe,aditia2485,UK_misogyny
Wed Jan 24 15:06:49 +0000 2024,@katarinaivy Bocil cewe korea itu dah ga laku ya,dkhodestra,UK_misogyny
Tue Jan 23 12:04:13 +0000 2024,@rachelJgr Kalau laku mah harusnya ga bakal naksir cp orang. Yang naksir cp orang tuh cuma orang yang ga laku dan murahan. Kita kan cewe mahal kak jadi ga level sama mereka.,urhyekyo,UK_misogyny
Sun Jan 21 16:45:27 +0000 2024,@convomf Wkwk aku juga bingung tp sih kayanya karena udah ketemu jodohnya tp blom berani nikah atau takut di ledekin ga laku wkwk yaudalah emang akhir zaman dan aku sendiri gak mau pacaran karena selain dilarang agama yang rugi kebanyakan pihak cewe hehe ,itslovakiraa,UK_misogyny
Sun Jan 21 14:13:54 +0000 2024,@inumrki lu mau rame? jadi rp nsfw disana cewe yg laku bukan cowo semua yg ga berbau nsfw pasti kek gitu zee,gampangloyoo,
Sun Jan 21 04:55:30 +0000 2024,@crazy4y0ou orang deket ada kasus mirip. udah dikasih mahar besar nikahan dia yang biayain semua amplop diambil pihak cewe tapi pas nikah istrinya ga bener. pas mau izin pulangin kenapa ga bilang kalo dia begitu bapaknya bilang kalo bilang anak saya ga laku dong . komunikasi kurang.,tinsgker,UK_misogyny
Sun Jan 21 04:12:46 +0000 2024,Lebih jiji apa? Lebih jiji cowo yang deketin cewe pdahal cewe itu dah punya cowo. Akwkwkwk situ ga laku? Apa gatau malu? Apa jangan gapunya otak?,Bintangryan2,UK_misogyny
Sun Jan 21 00:37:43 +0000 2024,@BubbleImnida asli kenapa cowo modelan gini berasa jadi pusat dunia? alih2 upgrade diri malah senengnya bikin down cewe dgn kalimat template nakut2in cewe ga bakal laku kalau ga mempan baru pake kalimat pamungkas liat aja nanti umur 30an baru berasa kesepian ga nikah2 ,rise_meng,
Sat Jan 20 13:56:58 +0000 2024,Lo punya ga sih cewe yang ada aja tingkah laku nya https://t.co/nl9H3aZLEl,DiktaMG,
Sat Jan 20 12:19:47 +0000 2024,@BubbleImnida Cowo2 kek adi ini knp sih bisa sepede itu Seakan2 cewe ngantri utk dipilih ama dia? Mereka aslinya ga laku ya?,cauliflowerr_,UK_misogyny
Fri Jan 19 16:33:17 +0000 2024,Still fresh in my memory doi misuh2 semaleman gegara ku katain ga laku ama cewe yg sepantaran wkwkwkwkwkwkwk harga diri laki-lakinya kayaknya terluka But I just saved the girlies from akal muslihat temenku lmao,kimleeqian,UK_misogyny
Fri Jan 19 13:22:04 +0000 2024,@noturpow @tanyakanrl betul kalo uda 25th keatas cewe belum nikah auto di julidin juga dikira ga laku lah bla bla bla hadeh stress bgt sm orang desa ,hikari_oitsu17,UK_misogyny
Thu Jan 18 19:23:41 +0000 2024,@tanyarlfes Buat yg koar koar seolah olah ga butuh cewe gua doain Lo biar ga laku seumur idup gua kit ati njing anjing kontol,FerNand15681067,UK_misogyny
Thu Jan 18 02:27:29 +0000 2024,Berusaha ga peduli sih. Kesel2 dikit mungkin (karena ceritanya kek sambil emosi). Tapi ya tetep kuliah di Jakarta sampe sarjana Katanya emang di sana tuh usia cewe nikah ya pas usia 18an gitu. 21 udah dianggap perempuan ga laku.,menulishalu,UK_misogyny
Tue Jan 16 07:42:15 +0000 2024,Gue : Dl ce lu gitu jg mike kl PMS ngomel2? Mike : Beehh mau gue lempar ke neraka rasanya. Pernah pagi ujian bangun gue buka chat dia dah marah2 aja Gue : ternyata semua cewe sama ya mike Mike : Untung gue skg ga pny ce Gue : ga laku kali lu!,mowie_here,UK_misogyny
Mon Apr 21 16:02:42 +0000 2025,Kaga usah gatel ke cwe dah lu dikasi muka cakep aja sombong nya minta ampun lu,Rikeeeeeu,UK_misogyny
Mon Apr 21 10:30:14 +0000 2025,Utk kaum cwe jgn jd cwe gatel &amp; murahan utk disukai cwoÃÂ² sekedar jd teman nongkrong sampah Contoh tobrut &amp; gajah liar cuma bisa sedikit goda cwoÃÂ² tolol &amp; gatel saat cwo tolol &amp; gatel sadar tobrut &amp; gajah liar cwe murahan apes nasib tobrut &amp; gajah liar di cap pelacur murahan,susan_amelia46,UK_misogyny
Mon Apr 21 09:43:49 +0000 2025,@KontenBerfaedah bejng gua dulu pernh di labrak ama kk kelas perkara laki pdhl udah mantanan tapi si cwe gatel bgt pas beres upacra bejing,Taryye2,UK_misogyny
Sun Apr 20 15:27:38 +0000 2025,@leedepyeonim Yang isi komennya itu cwe cwe gatel kan ya. Jujur ikut kasian sama mas yang live ,nopaylater,UK_misogyny
Sun Apr 20 12:05:02 +0000 2025,@tanyakanrl Simple ajh hidup mana pernah adil sih. Cwo yg bilang = Pelecehan cwe yg bilang = aman ajh bang. Klo gatel itu digaruk,Rian5yaban,UK_misogyny
Sun Apr 20 08:59:08 +0000 2025,kasian bgt gatel ya klo ga punya cwe,pacargeminiii,UK_misogyny
Sun Apr 20 06:41:11 +0000 2025,Minta dikentot tdk ada kan mau ngentot kalian. Masih mending cwe kena catcalling drpd dijadikan pelacur utk temani cwoÃÂ² ngentot nongkrong sampah melacurkan diri. Lebih murahan &amp; gatel pelacur gratisan kedok friendly. Aku kan ngentot cuma temanan aja kok bukan pacaran,susan_amelia46,UK_misogyny
Sun Apr 20 05:22:22 +0000 2025,Kalau liat cwe gatel ke laki org tu pgen ku garuk,icegreentea21,UK_misogyny
Sun Apr 20 04:34:18 +0000 2025,sumpah ini cwe gatel bgt padahal udah tau abing udahada calon masih ajeeee ,sshxnxo,UK_misogyny
Sat Apr 19 17:02:24 +0000 2025,@buutterfllie kmrn gue di deketin jg sm cwe di ml gue dikira cwe pdhl uname gue 'giyu wife' buta kali dia ya. baru tau anjir cwe ml trnyata byk yg gatel mski ga smua bejiirr,ajegerezka,UK_misogyny
Sat Apr 19 13:14:28 +0000 2025,@BaseBDG cwe kalo cuci piring betisnya suka gatel ga,yoga_adityass,UK_misogyny
Sat Apr 19 11:51:07 +0000 2025,Utk mantan gw mending lu tobat deh mainin perasaan cwe kga ush pacaran dlu kalau msh mau nge gatel,shashaaf__,UK_misogyny
Sat Apr 19 11:02:46 +0000 2025,Bhsa inggris aja salah kebalik2 gaya2an bahas value. Ahahaha ngakak. Benerin dulu noh binggris lu wahai cwe gatel. Gosah sok2 bhs value dan paling cakep deh lu gue jitak jg lu sama sertif2 yg kaga prnh gue up ke sosmed. Hiihh gemes bgt anjir sama cwe kek gtu.,atikahhaaa,UK_misogyny
Sat Apr 19 08:21:08 +0000 2025,@ilysmmaself @hermionebedrac jdi mungkin sama ky kasus kakak si cwo ini merasa brsalah udh selingkuh sama kaya mantanku tpi enak kakak gk gubris mntanmu kak di aku si cwe ini juga gatel bgt mana slm 7 bln itu dia ganti pacar 3x klo curhat ke mntanku bahkan smpe vcs. once again korbannya aku,phanbiennve,"UK_victim, UK_misogyny"
Sat Apr 19 01:11:19 +0000 2025,Kalo si cwe gatel ke cwe orang itu cwonya respon ngga ya?,enirwanarossa,UK_misogyny
Fri Apr 18 10:55:02 +0000 2025,@Jeyiii789 emg cwe gatel gtu mb gada knp nya tp emg gatel aja,sweetixgrll_,UK_misogyny
Thu Apr 17 18:33:42 +0000 2025,@S29224200 Sabar ajh ka emg gatel tu jari doi mau nikah tp gaada yg mau krna pola pikirnya itu cwe jg mls sama dia.,bumbybubly,UK_misogyny
Wed Apr 16 14:12:15 +0000 2025,tp kita gaperna tauu cwe gatel bakal ngelakuin apaa yaa kan,moonyeoriiiiin,UK_misogyny
Wed Apr 16 09:14:54 +0000 2025,@nimassekararum Wkwk tpi gamau jdi cwe gatel not my style,ikkobalejusto,UK_misogyny
Tue Apr 15 14:19:53 +0000 2025,Raisaaagz lo baca deh ajg dri februari nih gue nulis ginian... Dan tambahan lo pun yg membuat hub lo retak dan hancur. Kl sikap lo better gak mungkin magz akan mikirin cwe lain... Jd jgn lo samaain aagz sama lo yg bisanya gatel ke cowok orang.,yumekusnt,UK_misogyny
Tue Apr 15 13:52:12 +0000 2025,@abitterella @baymaxsad ini ternajiezz monyedddd dah tah fagz punya cwe kan lebih gatel dia ga siee suka ga ngaca emg si bumbu sasa agz ini monyed,firsta384956,UK_misogyny
Tue Apr 15 00:07:37 +0000 2025,@convomf cwonya ga enakan + kurang teges si cwe gatel + kurang tahu diri. smngtt sender!!!,mytlittle_sun,UK_misogyny
Sun Apr 13 16:48:35 +0000 2025,dikatain cwe gatel ceunah https://t.co/9WCfgsbUZb,mcflurryy391201,UK_misogyny
Sun Apr 13 16:30:20 +0000 2025,gatel banget jadi cowo gua tau ya akal an u pas masi pcrn sm gue lu ngira nya tu cwe kaga ada cowo nya makanya lu gaet,carbonara0ntop,UK_misogyny
Sun Apr 13 14:28:12 +0000 2025,Mana yang gatel sayang memek lontenya om colmekin sini. Ngga nyangka om kukira adek tu cwe pendiem cwe bener ternyata jiwanya lonte sangean. Buktinya baru om colmekin bentar udh kelojotan gini. Om kasarin ya sayang memeknya biar bisa muncrat. https://t.co/DxRq3a6reC,DeyeIjo,UK_misogyny
Sat Apr 12 16:54:09 +0000 2025,@yedamlife @tanyarlfes Udah tau suami orang kok mau aja?? Laki liat ikan gampang ya pasti begitu lah itu jadi cwe kok murah mauÃÂ² aja ama laki orang... Laki gatel cwe nya samaÃÂ² murah dan gatel sok jadi korban perek mah ya perek ajaaa,zh_minn,"UK_victim, UK_misogyny"
Sat Apr 12 16:06:06 +0000 2025,@nntarozyy Merusak citra player cwe esp kagura aj cwe gatel ini,dazzzling,UK_misogyny
Sat Apr 12 03:22:00 +0000 2025,NGAPAIN NGINGETIN KEK GTU KE CWE LAIN DISAAT DIA UDH PNYA CWE??? ITU BUKAN FRIENDLY TP CWO MU EMG GATEL BLOK.,henzieeAg,UK_misogyny
Sun Apr 06 13:16:45 +0000 2025,Nderrr haha dapet fakta jleb bangettt najis banget ada cwe kaya gtu.. Gatel ya mbaa?? Hahaha cwo bakal pilih orang yang deket ama dia daripada cewe yang udah nemenin dari 0 pasangan cocok sii sama sama sampahhh #fyp #selingkuh #trendingnow #viral #xyzbca #fyp?viral https://t.co/1H7K8paK4H,manusiaaaawbaik,UK_misogyny
Sun Apr 06 12:07:06 +0000 2025,@Amazinggrace_A real njir gatel bgt jd cwe,marissaaillen,UK_misogyny
Sun Apr 06 02:12:29 +0000 2025,@trivesu Cwe gatel ,cuti3_fluffy,UK_misogyny
Sat Apr 05 23:33:47 +0000 2025,@najestories bolehh baikann tpi si cwe gatel harus dapet karmanya dlu bejir enak banget ntu orang gak dapet karmanya,Xabir44,UK_misogyny
Sat Apr 05 17:56:40 +0000 2025,Potong ga ya? Gatel di telapak tangan. Sebenernya panjangin kuku biar ga kebanting sama kukunya doi yg panjang. Tp skrg dah selesai dan doi dah ada cwe baru. https://t.co/NQ76aaXzjK,crushonxx_,UK_misogyny
Sat Apr 05 06:44:49 +0000 2025,@lullabyyy16 @convomf kakk aku jg 2 tahun lalu berantem gede sm mantanku grgr dia ketauan ngucapin minal aidin dluan ke cwe yg dlu dia dktin sblm aku itu aku bener2 emosi bgt si mana mantanku lg yg gatel heran anjir untung udh putus.,piyuueo,UK_misogyny
Fri Apr 04 14:53:36 +0000 2025,@alfatihgo Apa lg kau najis. Orang alim tdk ada duduk dekat nenek tua bangka jogetÃÂ² sampah. Badan bersentuhan. PandanganÃÂ² hahahihi dgn cwe gatel &amp; nongkrong sampah cwe/cwo main kartu. Tanya ustadz circle kau tuh alim atau najisorang alim itu tdk bisa ngakuÃÂ² aja. Tp kelakuan suka maksiat,susan_amelia46,UK_misogyny
Fri Apr 04 09:36:26 +0000 2025,Cwe itu siapa sih ganggu mulu sumpah dah. Lagi Deket sama Dojin ganggu sama Jaeyun juga ganggu. Neng maunya apa sih? Gatel ya. Sini mau digarukin ga,NotYeossl,UK_misogyny
Fri Apr 04 06:16:16 +0000 2025,mana tu cwo ( yang gatel ke gue ) pura pura nyapu biar bisa dengerin disitu gue udah gakuat lagi temen gue belum pada berangkat posisi nya terus temen gue ( pacar cwe nya berangkat) langsung gue lari ke kamar mandi. pas di kamar mandi gue jongkok nangis.,cirengmantaop,UK_misogyny
Thu Apr 03 15:47:02 +0000 2025,Heran sma cwe yg gatel banget dan masih berharap ngajakin minum sma si cwo perlu gue beliin alat penggaruk apa?,nshnrza,UK_misogyny
Thu Apr 03 03:50:18 +0000 2025,@sunsh4nnn Pas dia punya cwe baru dia bilang ke cwenya gue masih dketin dia trus akhirnya cwenya blg gue gatel padahal nih cowo klo chat gue curhat ttg cewenya bahkan jelek in cwenya tapi gue ttep suruh stay sm tuh cwe sabar. Tapi malah gue yg difitnah &amp; dikatain gatel ,goshxx_,UK_misogyny
Wed Apr 02 06:31:52 +0000 2025,@widyasaput Kalo dia masih gatel sama cwe,younjunqq,UK_misogyny
Wed Apr 02 03:40:41 +0000 2025,@tanyarlfes Apa maksud dia nunjukin tf gituan. Gue cwe dan support sesama cwe tp klo modelan gini gue mikir dua kali. Hal segala nunjukin tf dari cwo lain ke pasangan itu gk bagus. Maaf jdnya nethink klo dia gatel ke cwo lain,chilloutdung,UK_misogyny
Wed Apr 02 01:01:37 +0000 2025,@alfatihgo Coba tanya ustadz nongkrong sampah cwe/cwo gatel gitu dapat pahala atau maksiat. Kok kalian tdk berani nanya ustadzkok tulisan nya dihapus bang tulisan yg 1 cwe tdk nongkrong sampah kasi hampers tuh. Sdh dibalas belum bang hampers nya. Haram tdk cwe/cwo modus kasi hampers https://t.co/GpmDZ3arqG,susan_amelia46,UK_misogyny
Fri Mar 28 22:05:18 +0000 2025,jauhkanlah hamba dari cowok berengsekk lah tau ad cwe masih gatel sm cwe lain yaAllah. Ringam nian ,silverqueenkw_,UK_misogyny
Fri Mar 28 09:53:06 +0000 2025,semoga isel lihat terus kalian putus biar mampus Lo raf dan buat Wina anjj kan banyak disitu orng knpa harus minta tolong Rafa? kelihatan banget gatel nya anjing gue benci sama Lo win Lo cwe gatel banget kontol,parksimily,UK_misogyny
Fri Mar 28 07:47:02 +0000 2025,@deltasufianti @enjixoxo @sukamatchaaaaaw @AtcsBandung Klo lonte sih udh jelas ya elu pake lalu bayar transaksi selesai. Apakah semua lonte jagoan? tentu tidak dlm banyak kasus perdagangan manusia justru yg profesi lonte jadi korban ini mau bahas lonte atau bahas laki gatel doyan godain cwe single?,PilipiUser,"UK_victim, UK_misogyny"
Thu Mar 27 15:35:59 +0000 2025,@tanyakanrl Ini nih ciriÃÂ² cwe gatel kesana kesini. Blm lgi matre liat harta cwo doang,LOVBacon1,UK_misogyny
Thu Mar 27 11:50:57 +0000 2025,@yourlovelyb0y Iya apalagi seminggu ga chat huu tapi dikira cwe gatel gasi kalo seminggu ga chat trs ngechat gt,yaagtuudeh,UK_misogyny
Wed Mar 26 15:44:22 +0000 2025,@cynonymx kenapa sih yg loreng2 begini pd gatel ma cwe gw tinggal dkt pusdik tiap ad yg jaga halo dek kemana dek muka lo noh kek kuda,janefresca,UK_misogyny
Wed Mar 26 15:32:13 +0000 2025,@pucclepuzzl Cwe nya aja gatel udh tau punya istri,AHaris277,UK_misogyny
Wed Mar 26 15:29:43 +0000 2025,@iturdreamz19362 @dencawp @_satwalieur cowonya salah tapi cewenya juga salah. cwe ini kenal sama pacar cwonya tapi masih mau ttp di gas. minimal ya klo tau cwonya udah gatel kalo tu cwe punya harga diri ga akan mau dijadiin selingkuhan.,Ruby08__,UK_misogyny
Tue Mar 25 01:29:20 +0000 2025,Gabisa bayangin senyesel apa org udh susah2 login akun gue tp yg bisa diliat cmn dm gue nolakin dan cuekin cwo2. Kalo ga dm gue dilabrak cwe perkara cwonya yg gatel,daeeshy,UK_misogyny
Mon Mar 24 21:54:49 +0000 2025,@tanyarlfes Gatelll cwo gatel lenjehhh! Apa? Ga terima lo cwo dikatain gtu? Emg klian doang yg bisa ngatain cwe ,_clafthecat,UK_misogyny
Mon Mar 24 17:12:08 +0000 2025,nayya kontol untung udh putus dari putra. nyesel gua bela lo selama ini tolol. gak peduliin sifat redflag lo ke putra karena kira itu cm rumor ternyata emg beneran gatel. alhamdullilah putra skrg udh sm cwe yg baik.,lanadeloon,UK_misogyny
Mon Mar 24 08:17:17 +0000 2025,@dakochi95 @jeongmuyaho Kalo g tereak pas cwe lewat tuh gatel deh ky nya Biar apasih? Biar gtg kah begitu?,hi_daisyrose,UK_misogyny
Mon Mar 24 08:04:25 +0000 2025,lagian klo lu bneran secinta itu sm gue knp gatel sm cwe lain lol,yukocag,UK_misogyny
Mon Mar 24 04:53:20 +0000 2025,Bbrp tmn organisasinya kan ada tmnku jg tiap kali liat sg tmnku kalau mereka lg kumpul apalah gtu trs kyk msh deg2an sampe skrg ngebayangin pas dlu msh pacaran aku click tuh sg takut ngeliat dia ada dsna ikutan ngumpul jg sama anak2 lain termasuk cwe inisial d yg gatel itu.,atikahhaaa,UK_misogyny
Sun Mar 23 18:00:27 +0000 2025,ibu ibu se gatel itu kah kalo liat anak cwe nya keliatan santai,Handyafril,UK_misogyny
Sun Mar 23 13:44:08 +0000 2025,Bahkan laki yang bucin pun bisa juga gatel sama cwe lain ,anitawwf1,UK_misogyny
Sat Mar 22 13:16:58 +0000 2025,Bener gatel bgt ini cwe udh d bilang ada cwe tetep gass aja,khai_byunnie,UK_misogyny
Fri Mar 21 09:03:15 +0000 2025,@vollans33 Pasti kejutan ne ttg kebusukan ne si cwe gatel aku udah gk sabar lihat tu cwe ditampar kanan kiri pasti nanti pipinya merah kayak strawberry ,KanayaInta27862,UK_misogyny
Fri Mar 21 02:05:43 +0000 2025,@dumdumtaktak_ Kembang bangke juga kompor bgt ngeladenin cwe gatel.,afifah_neng0306,UK_misogyny
Wed Mar 19 23:26:53 +0000 2025,beehhhhh lagi-lagi yg dikangenin pcr orang lagi wkwkw setelah putus dg pcrnya yg uda dia selingkuhi juga berkali-kali. padahal cwe ya kok bisa gatel banget si keausan banget emang?,gwenchana49,UK_misogyny
